73433:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-22","4.47",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73434:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-23","4.03",,,,,"0.00","0.0","0.0",,,,,,,,,,
73435:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-24","2.46",,,,,"0.00","0.0","0.0",,,,,,,,,,
73436:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-25","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73437:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-26","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73438:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-27","3.13",,,,,"0.00","0.0","0.0",,,,,,,,,,
73439:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-28","2.46",,,,,"0.00","0.0","0.0",,,,,,,,,,
73440:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-29","2.01",,,,,"0.00","0.0","0.0",,,,,,,,,,
73441:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-30","4.03",,,,,"0.13","0.0","0.0",,"    1",,,,,,"    1",,
73442:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08-31","4.47",,,,,"0.00","0.0","0.0",,,,,,,,,,
73443:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-01","2.24",,,,,"0.00","0.0","0.0",,,,,,,,,,
73444:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-02","1.79",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73445:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-03","2.01",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73446:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-04","6.93",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73447:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-05","4.03",,,,,"0.00","0.0","0.0",,,,,,,,,,
73448:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-06","1.34",,,,,"0.00","0.0","0.0",,,,,,,,,,
73449:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-07","4.25",,,,,"0.00","0.0","0.0",,,,,,,,,,
73450:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-08","4.92",,,,,"0.00","0.0","0.0",,,,,,,,,,
73451:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-09","3.80",,,,,"0.00","0.0","0.0",,"    1",,,,,,,,
73452:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-10","6.26",,,,,"1.58","0.0","0.0",,"    1",,,,,,"    1",,
73453:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-11","5.14",,,,,"0.00","0.0","0.0",,"    1",,,,,,"    1",,
73454:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-12","4.25",,,,,"0.29","0.0","0.0",,"    1",,,,,,,,
73455:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-13","6.26",,,,,"0.04","0.0","0.0",,"    1",,,,,,,,
73456:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-14","6.49",,,,,"0.00","0.0","0.0",,,,,,,,,,
73457:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-15","2.24",,,,,"0.00","0.0","0.0",,,,,,,,,,
73458:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-16","1.34",,,,,"0.00","0.0","0.0",,,,,,,,,,
73459:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-17","2.24",,,,,"0.00","0.0","0.0",,,,,,,,,,
73460:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-18","2.01",,,,,"0.00","0.0","0.0",,,,,,,,,,
73461:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-19","2.68",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73462:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-20","7.83",,,,,"0.00","0.0","0.0",,,,,,,,,,
73463:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-21","7.61",,,,,"0.00","0.0","0.0",,,,,,,,,,
73464:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-22","6.93",,,,,"0.00","0.0","0.0",,,,,,,,,,
73465:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-23","2.91",,,,,"0.00","0.0","0.0",,,,,,,,,,
73466:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-24","4.25",,,,,"0.00","0.0","0.0",,,,,,,,,,
73467:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-25","6.26",,,,,"0.00","0.0","0.0",,,,,,,,,,
73468:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-26","6.04",,,,,"0.00","0.0","0.0",,,,,,,,,,
73469:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-27","4.92",,,,,"0.00","0.0","0.0",,,,,,,,,,
73470:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-28","3.36",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73471:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-29","2.68",,,,,"0.11","0.0","0.0",,"    1",,,,,,,,
73472:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09-30","8.28",,,,,"1.26","0.0","0.0",,"    1",,,,,,,,
73473:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-01","8.72",,,,,"0.09","0.0","0.0",,"    1",,,,,,,,
73474:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-02","12.53",,,,,"1.08","0.0","0.0",,"    1",,,,,,,,
73475:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-03","11.41",,,,,"0.35","0.0","0.0",,"    1",,,,,,"    1",,
73476:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-04","10.74",,,,,"0.00","0.0","0.0",,,,,,,,,,
73477:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-05","6.26",,,,,"0.00","0.0","0.0",,,,,,,,,,
73478:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-06","1.57",,,,,"0.00","0.0","0.0",,,,,,,,,,
73479:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-07","2.91",,,,,"0.00","0.0","0.0",,,,,,,,,,
73480:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-08","3.36",,,,,"0.00","0.0","0.0",,,,,,,,,,
73481:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-09","4.03",,,,,"0.89","0.0","0.0",,"    1",,,,,,"    1",,
73482:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-10","2.46",,,,,"0.00","0.0","0.0",,,,,,,,,,
73483:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-11","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73484:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-12","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73485:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-13","3.58",,,,,"0.01","0.0","0.0",,,,,,,,,,
73486:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-14","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73487:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-15","4.03",,,,,"0.00","0.0","0.0",,,,,,,,,,
73488:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-16","5.37",,,,,"0.00","0.0","0.0",,,,,,,,,,
73489:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-17","5.82",,,,,"0.00","0.0","0.0",,,,,,,,,,
73490:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-18","4.92",,,,,"0.00","0.0","0.0",,,,,,,,,,
73491:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-19","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73492:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-20","6.04",,,,,"0.00","0.0","0.0",,,,,,,,,,
73493:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-21","2.24",,,,,"0.00","0.0","0.0",,,,,,,,,,
73494:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-22","4.70",,,,,"0.00","0.0","0.0",,,,,,,,,,
73495:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-23","6.71",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73496:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-24","4.03",,,,,"0.00","0.0","0.0",,,,,,,,,,
73497:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-25","4.92",,,,,"0.05","0.0","0.0",,"    1",,,,,,,,
73498:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-26","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73499:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-27","4.47",,,,,"0.00","0.0","0.0",,,,,,,,,,
73500:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-28","6.71",,,,,"1.40","0.0","0.0",,"    1",,,,,,"    1",,
73501:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-29","6.49",,,,,"0.04","0.0","0.0",,"    1",,,,,,,,
73502:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-30","5.82",,,,,"0.00","0.0","0.0",,,,,,,,,,
73503:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10-31","2.91",,,,,"0.00","0.0","0.0",,,,,,,,,,
73504:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-01","4.92",,,,,"0.00","0.0","0.0",,,,,,,,,,
73505:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-02","2.01",,,,,"0.00","0.0","0.0",,,,,,,,,,
73506:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-03","2.46",,,,,"0.00","0.0","0.0",,,,,,,,,,
73507:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-04","2.46",,,,,"0.00","0.0","0.0",,"    1",,,,,,,,
73508:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-05","2.01",,,,,"0.01","0.0","0.0",,"    1",,,,,,"    1",,
73509:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-06","4.70",,,,,"0.00","0.0","0.0",,"    1",,,,,,"    1",,
73510:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-07","4.47",,,,,"0.00","0.0","0.0",,,,,,,,,,
73511:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-08","3.58",,,,,"0.00","0.0","0.0",,,,,,,,,,
73512:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-09","2.01",,,,,"0.00","0.0","0.0",,,,,,,,,,
73513:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-10","9.84",,,,,"0.26","0.0","0.0",,"    1",,,,,,,,
73514:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-11","4.92",,,,,"0.43","0.0","0.0",,"    1",,,,,,,,
73515:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-12","5.59",,,,,"0.01","0.0","0.0",,"    1",,,,,,"    1",,
73516:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-13","10.74",,,,,"0.00","0.0","0.0",,,,,,,,,,
73517:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-14","7.83",,,,,"0.00","0.0","0.0",,,,,,,,,,
73518:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-15","4.70",,,,,"0.00","0.0","0.0",,,,,,,,,,
73519:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-16","4.03",,,,,"0.00","0.0","0.0",,,,,,,,,,
73520:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-17","6.26",,,,,"0.00","0.0","0.0",,,,,,,,,,
73521:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-18","5.14",,,,,"0.00","0.0","0.0",,,,,,,,,,
73522:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-19","5.59",,,,,"1.25","0.0","0.0",,"    1",,,,,,"    1",,
73523:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-20","5.82",,,,,"0.00","0.0","0.0",,,,,,,,,,
73524:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-21","6.49",,,,,"0.00","0.0","0.0",,,,,,,,,,
73525:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-22","6.26",,,,,"0.03","0.0","0.0",,"    1",,,,,,,,
73526:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-23","5.82",,,,,"0.00","0.0","0.0",,,,,,,,,,
73527:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-24","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73528:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-25","2.68",,,,,"0.00","0.0","0.0",,,,,,,,,,
73529:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-26","2.91",,,,,"0.00","0.0","0.0",,,,,,,,,,
73530:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-27","3.80",,,,,"0.00","0.0","0.0",,"    1",,,,,,,,
73531:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-28",,,,,,"0.02","0.0","0.0",,,,,,,,,,
73532:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-29",,,,,,"0.00","0.0","0.0",,,,,,,,,,
73533:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11-30","5.59",,,,,"0.00","0.0","0.0",,"    1",,,,,,,,
73534:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-01","6.71",,,,,"0.33","0.0","0.0",,,,,,,,,,
73535:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-02","2.91",,,,,"0.14","0.0","0.0",,,,,,,,,,
73536:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-03","8.50",,,,,"0.00","0.0","0.0",,,,,,,,,,
73537:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-04","4.25",,,,,"0.00","0.0","0.0",,,,,,,,,,
73538:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-05","2.24",,,,,"0.00","0.0","0.0",,,,,,,,,,
73539:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-06","3.36",,,,,"0.00","0.0","0.0",,,,,,,,,,
73540:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-07","3.80",,,,,"0.00","0.0","0.0",,,,,,,,,,
73541:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-08","4.47",,,,,"0.00","0.0","0.0",,,,,,,,,,
73542:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-09","4.25",,,,,"0.00","0.0","0.0",,,,,,,,,,
73543:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-10","4.25",,,,,"0.00","0.0","0.0",,,,,,,,,,
73544:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-11","4.70",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73545:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-12","2.01",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73546:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-13","3.36",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73547:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-14","4.70",,,,,"0.33","0.0","0.0",,"    1",,,,,,"    1",,
73548:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-15","10.51",,,,,"0.09","0.0","0.0",,,,,,,,,,
73549:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-16","5.37",,,,,"0.04","0.0","0.0",,"    1",,,,,,"    1",,
73550:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-17","4.92",,,,,"1.21","0.0","0.0",,"    1",,,,,,"    1",,
73551:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-18","6.71",,,,,"0.00","0.0","0.0",,,,,,,,,,
73552:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-19","9.40",,,,,"0.00","0.0","0.0",,,,,,,,,,
73553:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-20","6.04",,,,,"0.00","0.0","0.0",,,,,,,,,,
73554:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-21","7.16",,,,,"0.00","0.0","0.0",,,,,,,,,,
73555:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-22","4.92",,,,,"0.19","0.0","0.0",,"    1",,,,,,,,
73556:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-23","3.58",,,,,"1.55","0.0","0.0",,"    1",,,,,,"    1",,
73557:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-24","4.47",,,,,"0.01","0.0","0.0",,"    1",,,,,,"    1",,
73558:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-25","0.89",,,,,"0.01","0.0","0.0",,"    1",,,,,,"    1",,
73559:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-26","8.05",,,,,"0.00","0.0","0.0",,"    1",,,,,,,,
73560:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-27","5.82",,,,,"0.12","0.0","0.0",,"    1",,,,,,"    1",,
73561:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-28","8.28",,,,,"0.03","0.0","0.0",,,,,"    1",,,"    1",,
73562:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-29","6.93",,,,,"0.45","0.0","0.0",,"    1",,,"    1",,,"    1",,
73563:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-30","4.03",,,,,"0.19","0.0","0.0",,"    1",,,,,,"    1",,
73564:"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12-31","5.37",,,,,"0.03","0.0","0.0",,"    1",,,,,,,,
73565:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-01","7.61",,,,,"0.00","0.0","0.0",,,,,,,,,,
73566:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-02","6.71",,,,,"0.00","0.0","0.0",,,,,,,,,,
73567:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-03","7.83",,,,,"0.00","0.0","0.0",,,,,,,,,,
73568:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-04","8.50",,,,,"0.00","0.0","0.0",,,,,,,,,,
73569:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-05","5.14",,,,,"0.00","0.0","0.0",,,,,,,,,,
73570:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-06","3.58",,,,,"0.00","0.0","0.0",,,,,,,,,,
73571:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-07","2.46",,,,,"0.00","0.0","0.0",,,,,,,,,,
73572:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-08","4.25",,,,,"0.00","0.0","0.0",,,,,,,,,,
73573:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-09","8.05",,,,,"0.00","0.0","0.0",,"    1",,,,,,"    1",,
73574:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-10","9.84",,,,,"1.80","0.0","0.0",,"    1",,,,,,,,
73575:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-11","10.51",,,,,"0.00","0.0","0.0",,,,,,,,,,
73576:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-12","6.04",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73577:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-13","9.84",,,,,"0.00","0.0","0.0",,,,,,,,,,
73578:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-14","4.92",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73579:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-15","5.14",,,,,"0.00","0.0","0.0",,,,,,,,,,
73580:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-16","6.71",,,,,"0.24","0.0","0.0",,"    1",,,,,,"    1",,
73581:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-17","5.59",,,,,"0.05","0.4","0.0",,"    1",,,,,,"    1",,
73582:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-18","11.86",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73583:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-19","10.96",,,,,"0.00","0.0","0.0",,,,,,,,,,
73584:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-20","5.59",,,,,"0.00","0.0","0.0",,,,,,,,,,
73585:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-21","6.04",,,,,"0.00","0.0","0.0",,,,,,,,,,
73586:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-22","6.49",,,,,"0.01","0.2","0.0",,,,,,,,"    1",,
73587:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-23","15.66",,,,,"2.31","27.3","5.9",,"    1","    1",,,,,"    1",,
73588:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-24","5.82",,,,,"0.00","0.0","22.0",,,,,,,,"    1",,
73589:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-25","3.36",,,,,"0.00","0.0","18.9",,,,,,,,,,
73590:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-26","6.49",,,,,"0.00","0.0","16.9",,,,,,,,,,
73591:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-27","6.71",,,,,"0.00","0.0","9.1",,,,,,,,,,
73592:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-28","4.47",,,,,"0.00","0.0","5.9",,,,,,,,,,
73593:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-29","7.83",,,,,"0.00","0.0","5.9",,,,,,,,,,
73594:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-30","6.93",,,,,"0.00","0.0","5.9",,,,,,,,,,
73595:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-31","5.14",,,,,"0.00","0.0","3.9",,,,,,,,,,
73596:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-01","5.82",,,,,"0.01","0.0","2.0",,,,,,,,,,
73597:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-02","3.58",,,,,"0.00","0.0","0.0",,,,,,,,,,
73598:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-03","6.49",,,,,"0.73","0.0","0.0",,"    1",,,,,,,,
73599:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-04","5.82",,,,,"0.00","0.0","0.0",,"    1",,,,,,,,
73600:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-05","8.28",,,,,"0.53","2.5","1.2",,"    1","    1",,,,,"    1",,
73601:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-06","5.59",,,,,"0.00","0.0","0.0",,,,,,,,,,
73602:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-07","5.37",,,,,"0.00","0.0","0.0",,,,,,,,,,
73603:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-08","10.51",,,,,"0.05","0.1","0.0",,"    1",,,,,,"    1",,
73604:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-09","4.03",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73605:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-10","5.82",,,,,"0.01","0.0","0.0",,"    1",,,,,,"    1",,
73606:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-11","10.07",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73607:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-12","6.71",,,,,"0.00","0.0","0.0",,,,,,,,,,
73608:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-13","12.30",,,,,"0.00","0.0","0.0",,,,,,,,,,
73609:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-14","6.26",,,,,"0.00","0.0","0.0",,,,,,,,,,
73610:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-15","5.37",,,,,"0.44","1.4","0.0",,"    1",,,,,"    1","    1",,
73611:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-16","7.83",,,,,"1.01","0.0","0.0",,"    1","    1",,,,,"    1",,
73612:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-17","7.38",,,,,"0.00","0.0","0.0",,,,,,,,,,
73613:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-18","7.16",,,,,"0.00","0.0","0.0",,,,,,,,,,
73614:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-19","5.37",,,,,"0.00","0.0","0.0",,,,,,,,,,
73615:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-20","7.38",,,,,"0.00","0.0","0.0",,,,,,,,,,
73616:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-21","4.92",,,,,"0.03","0.0","0.0",,,,,,,,,,
73617:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-22","5.14",,,,,"0.00","0.0","0.0",,,,,,,,,,
73618:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-23","14.54",,,,,"0.30","0.0","0.0",,"    1",,,"    1",,,"    1",,
73619:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-24","10.51",,,,,"1.22","0.0","0.0",,"    1",,,,,,,,
73620:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-25","8.95",,,,,"0.02","0.0","0.0",,"    1",,,,,,,,
73621:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-26","8.72",,,,,"0.00","0.0","0.0",,,,,,,,,,
73622:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-27","6.04",,,,,"0.00","0.0","0.0",,,,,,,,,,
73623:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-28","7.38",,,,,"0.00","0.0","0.0",,,,,,,,,,
73624:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-29","8.50",,,,,"0.05","0.0","0.0",,,,,,,,,,
73625:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-01","7.61",,,,,"0.00","0.0","0.0",,,,,,,,,,
73626:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-02","10.51",,,,,"0.14","0.0","0.0",,"    1",,,,,,"    1",,
73627:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-03","5.82",,,,,"0.00","0.0","0.0",,,,,,,,,,
73628:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-04","8.72",,,,,"0.11","0.4","0.0",,"    1",,,,,,"    1",,
73629:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-05","4.25",,,,,"0.00","0.0","0.0",,,,,,,,,,
73630:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-06","3.36",,,,,"0.00","0.0","0.0",,,,,,,,,,
73631:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-07","7.83",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73632:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-08","3.36",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73633:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-09","2.24",,,,,"0.00","0.0","0.0",,,,,,,,"    1",,
73634:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-10","4.92",,,,,"0.00","0.0","0.0",,,,,,,,,,
73635:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-11","6.04",,,,,"0.06","0.0","0.0",,"    1",,,,,,,,
73636:"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-12","5.14",,,,,"0.00","0.0","0.0",,,,,,,,,,
